Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-02-16 00:00:00-05:00,6.121642774897633,6.174692565560972,6.10891093846501,6.1659016609191895,543737600,0.0,0.0
2010-02-17 00:00:00-05:00,6.1898490818095775,6.1934868647019945,6.088902630233752,6.140134334564209,436396800,0.0,0.0
2010-02-18 00:00:00-05:00,6.112243905320817,6.18075466966595,6.090721167268563,6.151652812957764,422825200,0.0,0.0
2010-02-19 00:00:00-05:00,6.1192169532218665,6.159837644426155,6.096480812130022,6.113456726074219,415469600,0.0,0.0
2010-02-22 00:00:00-05:00,6.133768100178798,6.138618072540542,6.038278324721376,6.075564384460449,390563600,0.0,0.0
2010-02-23 00:00:00-05:00,6.062830829327244,6.103148768053306,5.932783368142811,5.97370719909668,575094800,0.0,0.0
2010-02-24 00:00:00-05:00,6.009176082546257,6.106484743192625,5.997353289122385,6.0828399658203125,460566400,0.0,0.0
2010-02-25 00:00:00-05:00,5.983408909261727,6.149530257031716,5.96855503596621,6.123460292816162,665126000,0.0,0.0
2010-02-26 00:00:00-05:00,6.134978647619812,6.219555051965563,6.123459409829529,6.202882289886475,507460800,0.0,0.0
2010-03-01 00:00:00-05:00,6.237137736961171,6.350816000078746,6.228043686375351,6.33535623550415,550093600,0.0,0.0
2010-03-02 00:00:00-05:00,6.3638521695348595,6.391135135861804,6.297464252228422,6.331113338470459,566546400,0.0,0.0
2010-03-03 00:00:00-05:00,6.333842038268087,6.362034048975283,6.303527987332081,6.345664024353027,372052800,0.0,0.0
2010-03-04 00:00:00-05:00,6.34414926925976,6.393864022782006,6.324444204700165,6.387497901916504,366041200,0.0,0.0
2010-03-05 00:00:00-05:00,6.515725038084198,6.660020488896722,6.50632743440746,6.637284755706787,899620400,0.0,0.0
2010-03-08 00:00:00-05:00,6.66941781691988,6.671842600274763,6.616064893096811,6.641225814819336,429889600,0.0,0.0
2010-03-09 00:00:00-05:00,6.617883331255739,6.820684814763918,6.6051514993788585,6.760663032531738,920259200,0.0,0.0
2010-03-10 00:00:00-05:00,6.785219637293678,6.8352379386751,6.766121681531644,6.815836429595947,596218000,0.0,0.0
2010-03-11 00:00:00-05:00,6.787643067785913,6.835841655731201,6.769757306236358,6.835841655731201,405700400,0.0,0.0
2010-03-12 00:00:00-05:00,6.892531443977449,6.903444793543013,6.843422989883544,6.869190216064453,416323600,0.0,0.0
2010-03-15 00:00:00-04:00,6.8322056455926745,6.835842618639761,6.676693680657329,6.785521984100342,493502800,0.0,0.0
2010-03-16 00:00:00-04:00,6.795828646300556,6.820079720367223,6.745204053619581,6.804013252258301,446908000,0.0,0.0
2010-03-17 00:00:00-04:00,6.817655419245862,6.864642235510273,6.768243819049396,6.794010639190674,450956800,0.0,0.0
2010-03-18 00:00:00-04:00,6.793402186349024,6.820685553477916,6.748234675275251,6.810075759887695,342109600,0.0,0.0
2010-03-19 00:00:00-04:00,6.814319961072051,6.827961240142747,6.70640110840971,6.737321853637695,559445600,0.0,0.0
2010-03-22 00:00:00-04:00,6.683362687886826,6.851000173134383,6.6736619354593945,6.813107013702393,456419600,0.0,0.0
2010-03-23 00:00:00-04:00,6.840085889529111,6.935272901996249,6.7934018288186415,6.922540664672852,602431200,0.0,0.0
2010-03-24 00:00:00-04:00,6.900715373322157,6.978319778997187,6.896774037646432,6.953158855438232,597780400,0.0,0.0
2010-03-25 00:00:00-04:00,7.0001467383060305,7.001662885944891,6.858579184507233,6.8707051277160645,542284400,0.0,0.0
2010-03-26 00:00:00-04:00,6.9404275778331925,7.03136971149837,6.928301636221006,6.999540328979492,640875200,0.0,0.0
2010-03-29 00:00:00-04:00,7.063200241697725,7.089572951753916,7.021366550607978,7.044707775115967,540744400,0.0,0.0
2010-03-30 00:00:00-04:00,7.172330999128315,7.19900807387023,7.101092297837594,7.149595260620117,527310000,0.0,0.0
2010-03-31 00:00:00-04:00,7.138685008201372,7.172636850182892,7.1074610995455005,7.123830318450928,430659600,0.0,0.0
2010-04-01 00:00:00-04:00,7.196886116651184,7.236900112523806,7.05562210828173,7.153233528137207,603145200,0.0,0.0
2010-04-05 00:00:00-04:00,7.123222432734938,7.230231045373338,7.116855907991937,7.2296247482299805,684507600,0.0,0.0
2010-04-06 00:00:00-04:00,7.220832536766653,7.282673215239404,7.18445552422821,7.261453628540039,447017200,0.0,0.0
2010-04-07 00:00:00-04:00,7.261759389231666,7.333604403344037,7.234779564766956,7.2935895919799805,628502000,0.0,0.0
2010-04-08 00:00:00-04:00,7.288736739619486,7.3220822695248335,7.215982709012289,7.273882865905762,572989200,0.0,0.0
2010-04-09 00:00:00-04:00,7.318748354060485,7.332693187490216,7.289343349174643,7.329660892486572,334182800,0.0,0.0
2010-04-12 00:00:00-04:00,7.342090326917402,7.36846384896374,7.330267936889878,7.344819068908691,333026400,0.0,0.0
2010-04-13 00:00:00-04:00,7.331783236045765,7.3602783901427005,7.309046690159886,7.349061489105225,306210800,0.0,0.0
2010-04-14 00:00:00-04:00,7.435460161146904,7.451526634997006,7.398780388395506,7.4478888511657715,404076400,0.0,0.0
2010-04-15 00:00:00-04:00,7.4506179051316535,7.549139208359355,7.442433295017979,7.545804977416992,376784800,0.0,0.0
2010-04-16 00:00:00-04:00,7.535191079281164,7.613099046501344,7.413328593695812,7.4997239112854,750545600,0.0,0.0
2010-04-19 00:00:00-04:00,7.488509180570915,7.514579152501648,7.329056243825232,7.489721775054932,566924400,0.0,0.0
2010-04-20 00:00:00-04:00,7.534280157630628,7.555803295698429,7.365127347465673,7.414539337158203,738326400,0.0,0.0
2010-04-21 00:00:00-04:00,7.845307612245054,7.8892637631794935,7.752242997373014,7.858039855957031,982391200,0.0,0.0
2010-04-22 00:00:00-04:00,7.8283298514496815,8.086303215887245,7.766488352061757,8.077815055847168,793424800,0.0,0.0
2010-04-23 00:00:00-04:00,8.123894089038473,8.25091054025225,8.093883586895236,8.209986686706543,796955600,0.0,0.0
2010-04-26 00:00:00-04:00,8.241815949158777,8.259397759379528,8.129956133745107,8.169668197631836,479068800,0.0,0.0
2010-04-27 00:00:00-04:00,8.102065988295296,8.11934505190366,7.897445966839947,7.943522930145264,709343600,0.0,0.0
2010-04-28 00:00:00-04:00,7.9802036181409,8.002938546819014,7.772854851824727,7.930185317993164,758402400,0.0,0.0
2010-04-29 00:00:00-04:00,7.973228530732017,8.18482131693248,7.942611747884373,8.143594741821289,558840800,0.0,0.0
2010-04-30 00:00:00-04:00,8.163907942611347,8.202103858558598,7.911998324531817,7.914726257324219,542463600,0.0,0.0
2010-05-03 00:00:00-04:00,7.998090414172523,8.120560030761125,7.968988146050025,8.074178695678711,454342000,0.0,0.0
2010-05-04 00:00:00-04:00,7.96929166340038,7.981416797689387,7.783162473992172,7.841668128967285,723819600,0.0,0.0
2010-05-05 00:00:00-04:00,7.670393225281175,7.825298506152764,7.540041765038634,7.760122776031494,883103200,0.0,0.0
2010-05-06 00:00:00-04:00,7.694643271909,7.828631687677232,6.040096193669069,7.46486234664917,1285860800,0.0,0.0
2010-05-07 00:00:00-04:00,7.387861785377947,7.474559809967596,6.8270493188411665,7.149894714355469,1676018400,0.0,0.0
2010-05-10 00:00:00-04:00,7.58611861480279,7.719500735095052,7.533977875166038,7.699492931365967,984306400,0.0,0.0
2010-05-11 00:00:00-04:00,7.63431870244476,7.878348038498061,7.593698413216486,7.776189804077148,848906800,0.0,0.0
2010-05-12 00:00:00-04:00,7.8586459725866025,7.9765687869982145,7.842277562598703,7.945042133331299,654379600,0.0,0.0
2010-05-13 00:00:00-04:00,7.979292535962963,8.03325216395346,7.772550098704383,7.831966400146484,599712400,0.0,0.0
2010-05-14 00:00:00-04:00,7.734963243725547,7.774978053802094,7.563385164842104,7.694342136383057,759362800,0.0,0.0
2010-05-17 00:00:00-04:00,7.721017328793335,7.765882506030778,7.509120938257557,7.706466197967529,762834800,0.0,0.0
2010-05-18 00:00:00-04:00,7.790132049607505,7.837725149779535,7.586420305476317,7.650080680847168,782678400,0.0,0.0
2010-05-19 00:00:00-04:00,7.563383168854369,7.667057545543748,7.422422734362855,7.528218746185303,1025726800,0.0,0.0
2010-05-20 00:00:00-04:00,7.332388846141628,7.392108706483932,7.160508068305425,7.20749568939209,1282915200,0.0,0.0
2010-05-21 00:00:00-04:00,7.057740638909854,7.411810759339329,7.013179028945581,7.345726013183594,1223891200,0.0,0.0
2010-05-24 00:00:00-04:00,7.496087997698076,7.605825377487159,7.465167645742693,7.4803242683410645,754238800,0.0,0.0
2010-05-25 00:00:00-04:00,7.255692624536413,7.48032038981296,7.189305130163027,7.4336371421813965,1048006400,0.0,0.0
2010-05-26 00:00:00-04:00,7.580967599090619,7.643111853107721,7.389078161780048,7.399991512298584,850654000,0.0,0.0
2010-05-27 00:00:00-04:00,7.5967303951184535,7.696464267608652,7.551562464861647,7.680094242095947,666282400,0.0,0.0
2010-05-28 00:00:00-04:00,7.863192742233945,7.86349548611563,7.680094213961376,7.787103652954102,815614800,0.0,0.0
2010-06-01 00:00:00-04:00,7.872286007636711,8.06174943347053,7.850156564229998,7.906844139099121,876472800,0.0,0.0
2010-06-02 00:00:00-04:00,8.019313165904324,8.027195033290754,7.891690377159139,8.001428604125977,688548000,0.0,0.0
2010-06-03 00:00:00-04:00,8.038707781581754,8.049924681403992,7.894109582184638,7.976261615753174,650106800,0.0,0.0
2010-06-04 00:00:00-04:00,7.8274203325013865,7.939279327459926,7.7188963767233005,7.759213924407959,758304400,0.0,0.0
2010-06-07 00:00:00-04:00,7.829845049205893,7.855915016528979,7.595212914871692,7.607036113739014,886942000,0.0,0.0
2010-06-08 00:00:00-04:00,7.676754782131644,7.693731093320256,7.446670397431083,7.558226585388184,1000770400,0.0,0.0
2010-06-09 00:00:00-04:00,7.623103199282942,7.636138993473704,7.350882239534191,7.3724045753479,854630000,0.0,0.0
2010-06-10 00:00:00-04:00,7.422118296266796,7.608246628748936,7.3420887067741125,7.593999862670898,776356000,0.0,0.0
2010-06-11 00:00:00-04:00,7.524883078021672,7.695552038070946,7.498813116926491,7.684942245483398,545759200,0.0,0.0
2010-06-14 00:00:00-04:00,7.75921204177972,7.855913583990487,7.700099296124336,7.7082839012146,602960400,0.0,0.0
2010-06-15 00:00:00-04:00,7.749514432519255,7.877137174731419,7.745270351627858,7.872286796569824,585074000,0.0,0.0
2010-06-16 00:00:00-04:00,7.915024936313606,8.116614209289025,7.9007773634885226,8.101457595825195,783678000,0.0,0.0
2010-06-17 00:00:00-04:00,8.203012833394626,8.272736197802864,8.169667298838784,8.241512298583984,872855200,0.0,0.0
2010-06-18 00:00:00-04:00,8.253029424625243,8.336394053211407,8.227868502263528,8.30820083618164,784621600,0.0,0.0
2010-06-21 00:00:00-04:00,8.41794068784951,8.457955494878176,8.146326009201106,8.18997859954834,776490400,0.0,0.0
2010-06-22 00:00:00-04:00,8.250303753130014,8.365800537452191,8.230296754851988,8.301534652709961,717262000,0.0,0.0
2010-06-23 00:00:00-04:00,8.323659375052388,8.326084562495524,8.121160270926087,8.214224815368652,768457200,0.0,0.0
2010-06-24 00:00:00-04:00,8.215138745458777,8.281830630363991,8.127228076747222,8.154511451721191,714277200,0.0,0.0
2010-06-25 00:00:00-04:00,8.186644639779264,8.193010356059064,8.057808500016666,8.08478832244873,549942400,0.0,0.0
2010-06-28 00:00:00-04:00,8.091757442149806,8.177244512909748,8.018700674573235,8.133288383483887,584948000,0.0,0.0
2010-06-29 00:00:00-04:00,8.006579215088312,8.014764634216801,7.70889449549752,7.765582084655762,1133344800,0.0,0.0
2010-06-30 00:00:00-04:00,7.781947255960694,7.820143160439017,7.57884341158213,7.62492036819458,739452000,0.0,0.0
2010-07-01 00:00:00-04:00,7.708890513974231,7.7240479402023166,7.373010043513528,7.532462120056152,1022896000,0.0,0.0
2010-07-02 00:00:00-04:00,7.593394826113821,7.6067341739660215,7.372404758692118,7.485780715942383,693842800,0.0,0.0
2010-07-06 00:00:00-04:00,7.608853410935036,7.663418522688113,7.462132772944113,7.537009239196777,615235600,0.0,0.0
2010-07-07 00:00:00-04:00,7.593394506110868,7.844396679039978,7.570963129646605,7.84136438369751,654556000,0.0,0.0
2010-07-08 00:00:00-04:00,7.956860868267723,7.969593107143446,7.726776384460969,7.823781490325928,738144400,0.0,0.0
2010-07-09 00:00:00-04:00,7.787405095623854,7.878650791156422,7.734961607427509,7.870163440704346,433322400,0.0,0.0
2010-07-12 00:00:00-04:00,7.837122033170801,7.937764947343671,7.72586932195565,7.799532413482666,562878400,0.0,0.0
2010-07-13 00:00:00-04:00,7.770125502252711,7.772549880910122,7.470317690405721,7.6331048011779785,1190924000,0.0,0.0
2010-07-14 00:00:00-04:00,7.55974572815748,7.7543614207999445,7.548225274381671,7.661296844482422,812047600,0.0,0.0
2010-07-15 00:00:00-04:00,7.52488471981929,7.789830086458175,7.496692308370338,7.622496128082275,824866000,0.0,0.0
2010-07-16 00:00:00-04:00,7.674939367777836,7.72920174426247,7.530341151406993,7.575509071350098,1039858400,0.0,0.0
2010-07-19 00:00:00-04:00,7.574903889429183,7.574903889429183,7.263274418006781,7.444552421569824,1024478000,0.0,0.0
2010-07-20 00:00:00-04:00,7.3633119076863185,7.666453254707711,7.275703976640094,7.635835647583008,1074950800,0.0,0.0
2010-07-21 00:00:00-04:00,8.03598173860916,8.0378006301315,7.699798455056087,7.707073211669922,1185671200,0.0,0.0
2010-07-22 00:00:00-04:00,7.811353388758571,7.881682237427092,7.739508392515682,7.8519744873046875,645318800,0.0,0.0
2010-07-23 00:00:00-04:00,7.793467001878617,7.893200843708263,7.768912375896047,7.879862308502197,533388800,0.0,0.0
2010-07-26 00:00:00-04:00,7.881683928094988,7.884715414418514,7.812264914975393,7.85985803604126,420551600,0.0,0.0
2010-07-27 00:00:00-04:00,7.908054809603331,8.027189349109753,7.890775748075869,8.005363464355469,584771600,0.0,0.0
2010-07-28 00:00:00-04:00,7.992932925300588,8.063261749220985,7.889258580183893,7.910780906677246,519985200,0.0,0.0
2010-07-29 00:00:00-04:00,7.90320695882909,7.962016173680391,7.763459084031376,7.824389934539795,643806800,0.0,0.0
2010-07-30 00:00:00-04:00,7.757092274289474,7.872588242581162,7.727080159624611,7.798318862915039,448210000,0.0,0.0
2010-08-02 00:00:00-04:00,7.895020481915096,7.960195397786914,7.870163109790749,7.937763214111328,428055600,0.0,0.0
2010-08-03 00:00:00-04:00,7.912299550193903,7.980505951672524,7.8641001439555565,7.940188407897949,417653600,0.0,0.0
2010-08-04 00:00:00-04:00,7.967773685702325,8.011425454277958,7.891079132695112,7.972017765045166,420375200,0.0,0.0
2010-08-05 00:00:00-04:00,7.934123228300209,7.978079351990588,7.898352518089208,7.93321418762207,289097200,0.0,0.0
2010-08-06 00:00:00-04:00,7.875012847973839,7.926850847452424,7.809837121213306,7.884410858154297,444897600,0.0,0.0
2010-08-09 00:00:00-04:00,7.926547496995783,7.9468588580263235,7.868648137820291,7.934732913970947,303128000,0.0,0.0
2010-08-10 00:00:00-04:00,7.877132381773428,7.8953212888121005,7.807409047600352,7.863793849945068,451920000,0.0,0.0
2010-08-11 00:00:00-04:00,7.742237117925792,7.7510280207027105,7.572780729507469,7.584299564361572,620054400,0.0,0.0
2010-08-12 00:00:00-04:00,7.4782027752408755,7.672516606020641,7.460923707084687,7.632805347442627,534920400,0.0,0.0
2010-08-13 00:00:00-04:00,7.628558944998459,7.635530957026085,7.550954533865465,7.551258087158203,354869200,0.0,0.0
2010-08-16 00:00:00-04:00,7.505181554689356,7.578845451500039,7.47607928860578,7.50700044631958,318430000,0.0,0.0
2010-08-17 00:00:00-04:00,7.580966023593418,7.7188957863730305,7.55428895009221,7.6382598876953125,422640400,0.0,0.0
2010-08-18 00:00:00-04:00,7.650080397544658,7.720105674593957,7.6264348154774595,7.671602725982666,339696000,0.0,0.0
2010-08-19 00:00:00-04:00,7.664632074428165,7.6840335811026605,7.5385255189455975,7.574902534484863,426706000,0.0,0.0
2010-08-20 00:00:00-04:00,7.560048644334361,7.697371290828602,7.54822544649244,7.567626953125,384230000,0.0,0.0
2010-08-23 00:00:00-04:00,7.63280480387789,7.639170520279253,7.434550459540084,7.4512224197387695,414041600,0.0,0.0
2010-08-24 00:00:00-04:00,7.356336924980759,7.366339611596329,7.234473652404282,7.273275852203369,602565600,0.0,0.0
2010-08-25 00:00:00-04:00,7.215981781017197,7.396351496377725,7.190518116421997,7.3630051612854,596867600,0.0,0.0
2010-08-26 00:00:00-04:00,7.440608638208674,7.449703092108945,7.283884525299072,7.283884525299072,466505200,0.0,0.0
2010-08-27 00:00:00-04:00,7.3284490492107714,7.354519015069624,7.140803739153446,7.324507713317871,548391200,0.0,0.0
2010-08-30 00:00:00-04:00,7.29843732702792,7.44970562857622,7.296012138495456,7.351184368133545,383289200,0.0,0.0
2010-08-31 00:00:00-04:00,7.331479680863287,7.413631723310926,7.28600901752958,7.369372844696045,420786800,0.0,0.0
2010-09-01 00:00:00-04:00,7.501848326742455,7.622801816194025,7.46577484824585,7.588547229766846,697037600,0.0,0.0
2010-09-02 00:00:00-04:00,7.616735804509211,7.644321918487549,7.535190866278926,7.644321918487549,415427600,0.0,0.0
2010-09-03 00:00:00-04:00,7.7328403409592505,7.84469933503206,7.7149549792824015,7.844396591186523,520788800,0.0,0.0
2010-09-07 00:00:00-04:00,7.7798277142107946,7.867435637368177,7.768005323353405,7.815295696258545,342557600,0.0,0.0
2010-09-08 00:00:00-04:00,7.87501208758775,8.014760728320123,7.854397987316722,7.970199108123779,526551200,0.0,0.0
2010-09-09 00:00:00-04:00,8.034462874306492,8.079327226550124,7.970197021006001,7.974743843078613,438575200,0.0,0.0
2010-09-10 00:00:00-04:00,7.978386176831111,8.018098242228175,7.924123786814462,7.985055446624756,387542400,0.0,0.0
2010-09-13 00:00:00-04:00,8.058112311126974,8.13268525505309,8.056294228825122,8.09509563446045,388780000,0.0,0.0
2010-09-14 00:00:00-04:00,8.06993343601766,8.159662987860342,8.049016588598063,8.126014709472656,408150400,0.0,0.0
2010-09-15 00:00:00-04:00,8.129347707001617,8.1963423125832,8.119343401570653,8.19149112701416,429368800,0.0,0.0
2010-09-16 00:00:00-04:00,8.192098719090891,8.387017958321765,8.169665728327695,8.383986473083496,652103200,0.0,0.0
2010-09-17 00:00:00-04:00,8.417938504457119,8.426123919538615,8.296379586064303,8.347610473632812,634477200,0.0,0.0
2010-09-20 00:00:00-04:00,8.369136302263637,8.602555912012011,8.36216428786921,8.585883140563965,658677600,0.0,0.0
2010-09-21 00:00:00-04:00,8.604979795101434,8.710775827493363,8.572543298364883,8.602251052856445,668074400,0.0,0.0
2010-09-22 00:00:00-04:00,8.570114878378451,8.729870493983917,8.561020423449932,8.722898483276367,585289600,0.0,0.0
2010-09-23 00:00:00-04:00,8.679855974518897,8.874776090998798,8.669852474492075,8.758369445800781,786116800,0.0,0.0
2010-09-24 00:00:00-04:00,8.854764572210378,8.898113589855306,8.807777772871093,8.861433029174805,649488000,0.0,0.0
2010-09-27 00:00:00-04:00,8.9117573316431,8.934492259308932,8.821724233490832,8.826271057128906,482834800,0.0,0.0
2010-09-28 00:00:00-04:00,8.844762282804052,8.844762282804052,8.336394722068528,8.69591999053955,1035042400,0.0,0.0
2010-09-29 00:00:00-04:00,8.707134972139135,8.785345667466732,8.66984892024272,8.711379051208496,469644000,0.0,0.0
2010-09-30 00:00:00-04:00,8.760792903873302,8.791106948530418,8.525858045936403,8.601643562316895,673391600,0.0,0.0
2010-10-01 00:00:00-04:00,8.67439399482828,8.687428973176571,8.52888597967736,8.564353942871094,448142800,0.0,0.0
2010-10-04 00:00:00-04:00,8.536466818495873,8.575874505200998,8.420362964752202,8.446737289428711,435302000,0.0,0.0
2010-10-05 00:00:00-04:00,8.548593842984335,8.774433436822505,8.543136359726008,8.758974075317383,501967200,0.0,0.0
2010-10-06 00:00:00-04:00,8.778676958730681,8.851430985596663,8.647416480900144,8.76655101776123,670868800,0.0,0.0
2010-10-07 00:00:00-04:00,8.801412648123872,8.80565672744139,8.697435538008422,8.767460823059082,408399600,0.0,0.0
2010-10-08 00:00:00-04:00,8.842945431232266,8.92752187071418,8.791109042010063,8.9144868850708,658403200,0.0,0.0
2010-10-11 00:00:00-04:00,8.934794897675838,9.01057959421984,8.930550818677524,8.953588485717773,427753200,0.0,0.0
2010-10-12 00:00:00-04:00,8.955106226657305,9.079091961485032,8.86658846788993,9.049989700317383,558544000,0.0,0.0
2010-10-13 00:00:00-04:00,9.100310559826086,9.153663080539555,9.088184618993319,9.098491668701172,630092400,0.0,0.0
2010-10-14 00:00:00-04:00,9.145479006315966,9.16912378283762,9.106373249596999,9.164274215698242,435296400,0.0,0.0
2010-10-15 00:00:00-04:00,9.319787785334839,9.548963292913063,9.243093205583055,9.541081428527832,922194000,0.0,0.0
2010-10-18 00:00:00-04:00,9.654152554870393,9.67021821591248,9.527438872792187,9.639904975891113,1093010800,0.0,0.0
2010-10-19 00:00:00-04:00,9.197316385908875,9.511673736859764,9.094854606189548,9.381929397583008,1232784000,0.0,0.0
2010-10-20 00:00:00-04:00,9.36707829728141,9.526227687792199,9.302509661806333,9.413458824157715,721624400,0.0,0.0
2010-10-21 00:00:00-04:00,9.468931923191606,9.541079664891935,9.300385363333229,9.382840156555176,551460000,0.0,0.0
2010-10-22 00:00:00-04:00,9.369198029803357,9.398603036646096,9.285228708248058,9.320695877075195,372778000,0.0,0.0
2010-10-25 00:00:00-04:00,9.369803696755506,9.445891143722116,9.350098637800784,9.362224578857422,392462000,0.0,0.0
2010-10-26 00:00:00-04:00,9.302507097229917,9.38950870767828,9.265522974007936,9.338277816772461,392929600,0.0,0.0
2010-10-27 00:00:00-04:00,9.326150191995762,9.394356579975513,9.264005964466762,9.3316068649292,399002800,0.0,0.0
2010-10-28 00:00:00-04:00,9.335246055686312,9.33676220326574,9.121532386074536,9.253095626831055,551051200,0.0,0.0
2010-10-29 00:00:00-04:00,9.2224750484861,9.27249333189904,9.12061878136224,9.123953819274902,430511200,0.0,0.0
2010-11-01 00:00:00-04:00,9.161546072280197,9.264007856531054,9.160939775163763,9.220961570739746,423889200,0.0,0.0
2010-11-02 00:00:00-04:00,9.306451020607822,9.40315261050984,9.306451020607822,9.377991676330566,433930000,0.0,0.0
2010-11-03 00:00:00-04:00,9.43891850179122,9.484693521484374,9.352826754466502,9.482268333435059,508348400,0.0,0.0
2010-11-04 00:00:00-04:00,9.562603127066792,9.705989574253156,9.549870886528252,9.648089408874512,642488000,0.0,0.0
2010-11-05 00:00:00-04:00,9.639601892658598,9.687497753219724,9.60201227517517,9.613531112670898,361253200,0.0,0.0
2010-11-08 00:00:00-05:00,9.615650848061266,9.693557993777576,9.602312313221553,9.658697128295898,281758400,0.0,0.0
2010-11-09 00:00:00-05:00,9.732364422833669,9.739943543841097,9.53380731816284,9.581703186035156,383544000,0.0,0.0
2010-11-10 00:00:00-05:00,9.598673730590331,9.663243145558045,9.505002869692541,9.6408109664917,384227200,0.0,0.0
2010-11-11 00:00:00-05:00,9.548958946126383,9.652027814525463,9.526223213948661,9.598978042602539,361284000,0.0,0.0
2010-11-12 00:00:00-05:00,9.579273471504944,9.594430087408288,9.204288076602937,9.337669372558594,795846800,0.0,0.0
2010-11-15 00:00:00-05:00,9.350705428993964,9.413758701411389,9.284317118160745,9.307659149169922,403606000,0.0,0.0
2010-11-16 00:00:00-05:00,9.267644017414453,9.324634317435105,9.073633021484538,9.142446517944336,657650000,0.0,0.0
2010-11-17 00:00:00-05:00,9.130624149833956,9.215200559261731,9.026343492267337,9.109404563903809,479449600,0.0,0.0
2010-11-18 00:00:00-05:00,9.251880396933991,9.387384947070574,9.236421037213395,9.3497953414917,494491200,0.0,0.0
2010-11-19 00:00:00-05:00,9.33584933268634,9.348884311040097,9.253091831166468,9.298259735107422,384843200,0.0,0.0
2010-11-22 00:00:00-05:00,9.29674740103302,9.499246597290039,9.272193581212727,9.499246597290039,393075200,0.0,0.0
2010-11-23 00:00:00-05:00,9.411036070985737,9.450445403680845,9.293114054778995,9.358895301818848,519447600,0.0,0.0
2010-11-24 00:00:00-05:00,9.458018199649569,9.561087091829576,9.450440699809022,9.542898178100586,413725200,0.0,0.0
